document_id,term,frequency
10,ejemplo,1
10,electroquirurgico,1
10,embarazo,2
10,embargo,3
10,empezar,1
10,empiez,1
10,empoderado,1
10,endocervical,1
10,energia,1
10,energiar,1
10,epidermoidir,1
10,equipo,1
10,escamosa,4
10,escision,1
10,especial,1
10,especificamente,1
10,especifico,1
10,espontaneo,3
10,establecer,1
10,estadounidense,1
10,estrategia,1
10,etapa,2
10,evitar,2
10,examen,7
10,examinar,1
10,examinarla,1
10,exceso,1
10,existir,2
10,explicacion,1
10,exponer,1
10,exposicion,1
10,expresarte,1
10,expuesto,1
10,externo,1
10,extirpar,2
10,extraer,1
10,factor,3
10,falopio,1
10,familiar,2
10,family,1
10,femenino,4
10,fetido,1
10,financiar,1
10,fines,1
10,fino,1
10,flujo,2
10,forma,2
10,formar,1
10,frecuente,3
10,fum,1
10,fuma,2
10,fumador,1
10,fumar,4
10,general,2
10,generalmente,1
10,glandular,2
10,gonorrea,1
10,grupo,1
10,habito,1
10,habitual,1
10,hablar,1
10,hacer,7
10,hacerel,1
10,hacertir,1
10,haciendote,1
10,haz,3
10,health,1
10,herpes,1
10,humano,13
10,imagen,4
10,implicado,1
10,importancia,1
10,importante,3
10,incluir,7
10,incomodo,1
10,indicar,2
10,infeccion,9
10,inferior,1
10,informartar,1
10,informarte,1
10,ingl,1
10,inmunitario,5
10,inmunoterapia,1
10,instruccion,1
10,instrumento,2
10,interno,1
10,inusual,1
10,invadir,1
10,irradiar,1
10,jugar,1
10,laboratorio,1
10,leep,1
10,legrado,1
10,libro,1
10,limitar,1
10,limite,1
10,line,1
10,llamado,7
10,llevar,1
10,lograr,1
10,lucrir,1
10,luego,1
10,luz,1
10,madre,2
10,manera,3
10,mantir,1
10,masa,1
10,matar,1
10,mayo,5
10,mayoclinic,1
10,mayor,5
10,mayoria,3
10,mayorio,6
10,medica,7
10,medicamento,11
10,medico,5
10,medida,1
10,medido,1
10,mejor,1
10,menopausia,2
10,menos,1
10,menstrual,3
10,menudo,1
10,metodo,1
10,mientras,1
10,minucioso,1
10,mirar,1
10,mision,1
10,mismo,1
10,momento,1
10,morir,1
10,mostrar,2
10,muestra,3
10,mujer,1
10,multipl,1
10,multiplique,1
10,nadie,1
10,natural,1
10,necesitar,1
10,ningun,1
10,numero,3
10,nunca,2
10,objetivo,1
10,obstante,1
10,obtener,1
10,ocasion,1
10,olor,2
10,opcion,2
10,oportunidad,1
10,org,1
10,organismo,1
10,organizacion,1
10,ovarios,1
10,padecer,2
10,panorama,1
10,papanicolaou,5
10,papel,1
10,papiloma,13
10,pareja,4
10,parejo,1
10,parte,4
10,participar,1
10,partir,1
10,paso,1
10,patrocinio,1
10,pauta,1
10,pedir,2
10,pelvico,3
10,pequena,1
10,pequeno,1
10,periodo,2
10,persona,6
10,personal,1
10,pertinente,1
10,piel,2
10,plana,1
10,plano,1
10,poblacion,1
10,poder,29
10,podria,1
10,podrian,1
10,podrio,4
10,politico,1
10,porcentaje,1
10,posibilidad,1
10,posible,3
10,potencia,1
10,potente,1
10,precancer,1
10,precancerosa,1
10,preferencia,1
10,pregunta,2
10,preguntale,1
10,preguntalir,1
10,preocupante,1
10,preparado,1
10,presentar,6
10,presentarel,1
10,preservativo,1
10,prevencion,2
10,prevenir,4
10,primero,2
10,principal,1
10,probabilidad,2
10,probable,1
10,probar,1
10,problema,2
10,procedimiento,1
10,proceso,3
10,producir,2
10,producto,2
10,profesional,1
10,profundo,2
10,programa,1
10,proliferacion,1
10,protege,1
10,protegerel,1
10,proveedor,4
10,prueba,7
10,pueda,1
10,quier,1
10,quimioterapia,2
10,quimioterapiar,1
10,radiacion,1
10,radioterapia,2
10,rapidamente,1
10,rara,1
10,rayo,1
10,realizar,1
10,recaudacion,1
10,recibir,4
10,recoger,2
10,recomeir,1
10,recomendarte,1
10,reconocer,1
10,recubrir,3
10,recurso,1
10,reducir,7
10,regular,2
10,relacion,10
10,relacionado,2
10,relajate,1
10,remarcir,1
10,repetirlas,1
10,reproductor,4
10,respaldar,1
10,resultar,1
10,riesgo,16
10,rutin,2
10,saber,2
10,sacabocado,1
10,salud,3
10,sangrado,2
10,sangrar,1
10,sangre,2
10,sano,3
10,seguir,2
10,segun,1
10,seguro,1
10,sentir,2
10,ser,3
10,sero,1
10,sexual,21
10,sida,1
10,siempre,1
10,sienta,1
10,sifilis,1
10,sigla,1
10,signo,2
10,siguiente,5
10,sintoma,6
10,sintomar,1
10,sistema,6
10,situacion,1
10,sobrevivir,1
10,soler,3
10,solo,2
10,sometete,1
10,sospechar,1
10,suficiente,1
10,sugerir,2
10,superficie,1
10,tambien,6
10,tejido,4
10,temprano,3
10,tender,1
10,tendra,1
10,tener,10
10,terapia,1
10,terapiar,1
10,tiempo,2
10,tipo,16
10,tomar,3
10,tomo,2
10,transmision,3
10,transportir,1
10,trasmision,1
10,trasmitar,2
10,tratamiento,6
10,tratar,2
10,tratarel,2
10,trav,1
10,tres,1
10,trompa,1
10,tumor,2
10,usar,4
10,uterino,4
10,utero,53
10,utilizar,2
10,utilizarel,1
10,vacuna,5
10,vaginal,6
10,vaginar,3
10,varios,3
10,veces,1
10,version,1
10,vez,4
10,vida,1
10,video,1
10,vigilarel,1
10,vih,1
10,vincular,1
10,virus,20
10,vision,1
10,visitar,1
10,vivir,1
10,vph,11
